image_path,labels,split
HAM10000_images_part_1/ISIC_0026214.jpg,0,train
HAM10000_images_part_1/ISIC_0024853.jpg,1,train
HAM10000_images_part_1/ISIC_0027832.jpg,1,train
HAM10000_images_part_1/ISIC_0024624.jpg,1,train
HAM10000_images_part_1/ISIC_0024903.jpg,0,train
HAM10000_images_part_1/ISIC_0027803.jpg,0,train
HAM10000_images_part_1/ISIC_0024347.jpg,0,train
HAM10000_images_part_1/ISIC_0028713.jpg,0,train
HAM10000_images_part_2/ISIC_0033023.jpg,1,train
HAM10000_images_part_2/ISIC_0031844.jpg,1,train
HAM10000_images_part_2/ISIC_0033986.jpg,1,train
HAM10000_images_part_2/ISIC_0029370.jpg,1,train
HAM10000_images_part_1/ISIC_0028361.jpg,1,train
HAM10000_images_part_2/ISIC_0030851.jpg,0,train
HAM10000_images_part_2/ISIC_0034100.jpg,1,train
HAM10000_images_part_2/ISIC_0034202.jpg,1,train
HAM10000_images_part_2/ISIC_0034284.jpg,1,train
HAM10000_images_part_1/ISIC_0026878.jpg,0,train
HAM10000_images_part_2/ISIC_0030582.jpg,0,train
HAM10000_images_part_1/ISIC_0024959.jpg,0,train
HAM10000_images_part_2/ISIC_0030508.jpg,0,train
HAM10000_images_part_2/ISIC_0032079.jpg,1,train
HAM10000_images_part_1/ISIC_0027115.jpg,0,train
HAM10000_images_part_2/ISIC_0030014.jpg,1,train
HAM10000_images_part_2/ISIC_0032569.jpg,1,train
HAM10000_images_part_1/ISIC_0026218.jpg,0,train
HAM10000_images_part_1/ISIC_0024373.jpg,0,train
HAM10000_images_part_2/ISIC_0032007.jpg,0,train
HAM10000_images_part_1/ISIC_0024341.jpg,0,train
HAM10000_images_part_1/ISIC_0026476.jpg,0,train
HAM10000_images_part_2/ISIC_0030883.jpg,1,train
HAM10000_images_part_1/ISIC_0028202.jpg,0,train
HAM10000_images_part_1/ISIC_0024462.jpg,0,train
HAM10000_images_part_1/ISIC_0025303.jpg,1,train
HAM10000_images_part_2/ISIC_0029966.jpg,0,train
HAM10000_images_part_2/ISIC_0032794.jpg,0,train
HAM10000_images_part_1/ISIC_0027034.jpg,0,train
HAM10000_images_part_2/ISIC_0031102.jpg,0,train
HAM10000_images_part_1/ISIC_0026730.jpg,0,train
HAM10000_images_part_2/ISIC_0033668.jpg,1,train
HAM10000_images_part_1/ISIC_0027961.jpg,0,train
HAM10000_images_part_1/ISIC_0024697.jpg,0,train
HAM10000_images_part_1/ISIC_0029272.jpg,1,train
HAM10000_images_part_1/ISIC_0026652.jpg,1,train
HAM10000_images_part_1/ISIC_0029286.jpg,0,train
HAM10000_images_part_2/ISIC_0032771.jpg,0,train
HAM10000_images_part_2/ISIC_0033144.jpg,0,train
HAM10000_images_part_2/ISIC_0029944.jpg,0,train
HAM10000_images_part_2/ISIC_0029570.jpg,1,train
HAM10000_images_part_2/ISIC_0032305.jpg,0,train
HAM10000_images_part_1/ISIC_0028636.jpg,0,train
HAM10000_images_part_2/ISIC_0031018.jpg,0,train
HAM10000_images_part_1/ISIC_0024627.jpg,0,train
HAM10000_images_part_1/ISIC_0025132.jpg,1,train
HAM10000_images_part_2/ISIC_0033569.jpg,1,train
HAM10000_images_part_1/ISIC_0025727.jpg,0,train
HAM10000_images_part_2/ISIC_0032425.jpg,1,train
HAM10000_images_part_2/ISIC_0031474.jpg,0,train
HAM10000_images_part_2/ISIC_0034269.jpg,1,train
HAM10000_images_part_1/ISIC_0025665.jpg,0,train
HAM10000_images_part_2/ISIC_0029884.jpg,1,train
HAM10000_images_part_2/ISIC_0033186.jpg,1,train
HAM10000_images_part_1/ISIC_0027361.jpg,0,train
HAM10000_images_part_1/ISIC_0025500.jpg,1,train
HAM10000_images_part_2/ISIC_0034265.jpg,0,train
HAM10000_images_part_2/ISIC_0033704.jpg,1,train
HAM10000_images_part_1/ISIC_0026868.jpg,1,train
HAM10000_images_part_2/ISIC_0033638.jpg,1,train
HAM10000_images_part_2/ISIC_0030149.jpg,0,train
HAM10000_images_part_1/ISIC_0024533.jpg,0,train
HAM10000_images_part_1/ISIC_0029172.jpg,1,train
HAM10000_images_part_1/ISIC_0025277.jpg,1,train
HAM10000_images_part_1/ISIC_0025414.jpg,1,train
HAM10000_images_part_2/ISIC_0032088.jpg,0,train
HAM10000_images_part_1/ISIC_0028332.jpg,0,train
HAM10000_images_part_1/ISIC_0024617.jpg,0,train
HAM10000_images_part_2/ISIC_0032095.jpg,1,train
HAM10000_images_part_2/ISIC_0029762.jpg,0,train
HAM10000_images_part_1/ISIC_0027132.jpg,0,train
HAM10000_images_part_2/ISIC_0032987.jpg,1,train
HAM10000_images_part_2/ISIC_0034100.jpg,1,train
HAM10000_images_part_2/ISIC_0031884.jpg,0,train
HAM10000_images_part_2/ISIC_0032782.jpg,1,train
HAM10000_images_part_2/ISIC_0032396.jpg,1,train
HAM10000_images_part_2/ISIC_0034004.jpg,0,train
HAM10000_images_part_2/ISIC_0033929.jpg,0,train
HAM10000_images_part_1/ISIC_0026207.jpg,1,train
HAM10000_images_part_2/ISIC_0032190.jpg,1,train
HAM10000_images_part_1/ISIC_0027174.jpg,1,train
HAM10000_images_part_1/ISIC_0024732.jpg,1,train
HAM10000_images_part_1/ISIC_0027128.jpg,0,train
HAM10000_images_part_1/ISIC_0027938.jpg,0,train
HAM10000_images_part_1/ISIC_0027234.jpg,1,train
HAM10000_images_part_2/ISIC_0030795.jpg,1,train
HAM10000_images_part_1/ISIC_0027651.jpg,1,train
HAM10000_images_part_1/ISIC_0025748.jpg,1,train
HAM10000_images_part_1/ISIC_0026651.jpg,0,train
HAM10000_images_part_1/ISIC_0028412.jpg,1,train
HAM10000_images_part_1/ISIC_0026474.jpg,0,train
HAM10000_images_part_2/ISIC_0030616.jpg,1,train
HAM10000_images_part_2/ISIC_0033931.jpg,1,train
HAM10000_images_part_2/ISIC_0031991.jpg,0,train
HAM10000_images_part_2/ISIC_0030107.jpg,1,train
HAM10000_images_part_1/ISIC_0024914.jpg,0,train
HAM10000_images_part_1/ISIC_0025234.jpg,1,train
HAM10000_images_part_2/ISIC_0031203.jpg,1,train
HAM10000_images_part_1/ISIC_0028392.jpg,0,train
HAM10000_images_part_1/ISIC_0029013.jpg,1,train
HAM10000_images_part_2/ISIC_0033399.jpg,1,train
HAM10000_images_part_1/ISIC_0026754.jpg,1,train
HAM10000_images_part_2/ISIC_0033323.jpg,1,train
HAM10000_images_part_2/ISIC_0031011.jpg,0,train
HAM10000_images_part_2/ISIC_0031713.jpg,0,train
HAM10000_images_part_2/ISIC_0033485.jpg,1,train
HAM10000_images_part_2/ISIC_0032475.jpg,0,train
HAM10000_images_part_2/ISIC_0034313.jpg,1,train
HAM10000_images_part_1/ISIC_0026370.jpg,0,train
HAM10000_images_part_2/ISIC_0031499.jpg,1,train
HAM10000_images_part_1/ISIC_0025773.jpg,0,train
HAM10000_images_part_1/ISIC_0025359.jpg,0,train
HAM10000_images_part_2/ISIC_0032291.jpg,0,train
HAM10000_images_part_2/ISIC_0033258.jpg,1,train
HAM10000_images_part_2/ISIC_0030774.jpg,0,train
HAM10000_images_part_2/ISIC_0031890.jpg,1,train
HAM10000_images_part_2/ISIC_0031778.jpg,1,train
HAM10000_images_part_2/ISIC_0033034.jpg,1,train
HAM10000_images_part_2/ISIC_0032700.jpg,0,train
HAM10000_images_part_1/ISIC_0026022.jpg,0,train
HAM10000_images_part_1/ISIC_0028225.jpg,1,train
HAM10000_images_part_1/ISIC_0026652.jpg,1,train
HAM10000_images_part_2/ISIC_0034260.jpg,0,train
HAM10000_images_part_1/ISIC_0024688.jpg,1,train
HAM10000_images_part_1/ISIC_0027683.jpg,0,train
HAM10000_images_part_2/ISIC_0033638.jpg,1,train
HAM10000_images_part_1/ISIC_0026026.jpg,0,train
HAM10000_images_part_1/ISIC_0027734.jpg,0,train
HAM10000_images_part_2/ISIC_0032331.jpg,1,train
HAM10000_images_part_2/ISIC_0031452.jpg,0,train
HAM10000_images_part_1/ISIC_0026604.jpg,1,train
HAM10000_images_part_1/ISIC_0028202.jpg,0,train
HAM10000_images_part_1/ISIC_0029231.jpg,0,train
HAM10000_images_part_2/ISIC_0030147.jpg,0,train
HAM10000_images_part_2/ISIC_0032900.jpg,0,train
HAM10000_images_part_2/ISIC_0032753.jpg,0,train
HAM10000_images_part_2/ISIC_0033385.jpg,0,train
HAM10000_images_part_2/ISIC_0030898.jpg,1,train
HAM10000_images_part_1/ISIC_0028791.jpg,0,train
HAM10000_images_part_1/ISIC_0025964.jpg,1,train
HAM10000_images_part_1/ISIC_0027589.jpg,0,train
HAM10000_images_part_1/ISIC_0027864.jpg,0,train
HAM10000_images_part_2/ISIC_0033355.jpg,0,train
HAM10000_images_part_2/ISIC_0029403.jpg,0,train
HAM10000_images_part_1/ISIC_0026926.jpg,0,train
HAM10000_images_part_1/ISIC_0026063.jpg,0,train
HAM10000_images_part_2/ISIC_0031822.jpg,0,train
HAM10000_images_part_2/ISIC_0033822.jpg,0,train
HAM10000_images_part_2/ISIC_0030925.jpg,1,train
HAM10000_images_part_2/ISIC_0030034.jpg,1,train
HAM10000_images_part_2/ISIC_0032656.jpg,1,train
HAM10000_images_part_1/ISIC_0026594.jpg,0,train
HAM10000_images_part_2/ISIC_0030294.jpg,0,train
HAM10000_images_part_1/ISIC_0024355.jpg,0,train
HAM10000_images_part_2/ISIC_0032873.jpg,1,train
HAM10000_images_part_1/ISIC_0026802.jpg,1,train
HAM10000_images_part_2/ISIC_0032856.jpg,1,train
HAM10000_images_part_1/ISIC_0025809.jpg,0,train
HAM10000_images_part_1/ISIC_0026039.jpg,0,train
HAM10000_images_part_1/ISIC_0025516.jpg,0,train
HAM10000_images_part_1/ISIC_0028441.jpg,0,train
HAM10000_images_part_1/ISIC_0028228.jpg,1,train
HAM10000_images_part_2/ISIC_0034061.jpg,1,train
HAM10000_images_part_1/ISIC_0025145.jpg,1,train
HAM10000_images_part_1/ISIC_0025864.jpg,0,train
HAM10000_images_part_1/ISIC_0025775.jpg,0,train
HAM10000_images_part_1/ISIC_0027517.jpg,1,train
HAM10000_images_part_1/ISIC_0025479.jpg,0,train
HAM10000_images_part_2/ISIC_0034028.jpg,1,train
HAM10000_images_part_2/ISIC_0033679.jpg,1,train
HAM10000_images_part_1/ISIC_0027296.jpg,0,train
HAM10000_images_part_1/ISIC_0025794.jpg,0,train
HAM10000_images_part_1/ISIC_0025234.jpg,1,train
HAM10000_images_part_1/ISIC_0029284.jpg,0,train
HAM10000_images_part_2/ISIC_0033154.jpg,1,train
HAM10000_images_part_1/ISIC_0025132.jpg,1,train
HAM10000_images_part_2/ISIC_0033976.jpg,0,train
HAM10000_images_part_1/ISIC_0028832.jpg,0,train
HAM10000_images_part_1/ISIC_0025210.jpg,0,train
HAM10000_images_part_1/ISIC_0029265.jpg,1,train
HAM10000_images_part_1/ISIC_0024362.jpg,0,train
HAM10000_images_part_1/ISIC_0024903.jpg,0,train
HAM10000_images_part_1/ISIC_0025235.jpg,1,train
HAM10000_images_part_2/ISIC_0032607.jpg,0,train
HAM10000_images_part_2/ISIC_0032872.jpg,1,train
HAM10000_images_part_2/ISIC_0030847.jpg,0,train
HAM10000_images_part_1/ISIC_0024619.jpg,0,train
HAM10000_images_part_2/ISIC_0034172.jpg,1,train
HAM10000_images_part_1/ISIC_0025191.jpg,0,train
HAM10000_images_part_2/ISIC_0032869.jpg,1,train
HAM10000_images_part_2/ISIC_0031598.jpg,1,train
HAM10000_images_part_1/ISIC_0024756.jpg,1,train
HAM10000_images_part_1/ISIC_0026078.jpg,0,train
HAM10000_images_part_1/ISIC_0026930.jpg,1,train
HAM10000_images_part_1/ISIC_0025987.jpg,1,train
HAM10000_images_part_2/ISIC_0033238.jpg,1,train
HAM10000_images_part_1/ISIC_0028098.jpg,0,train
HAM10000_images_part_2/ISIC_0033880.jpg,0,train
HAM10000_images_part_2/ISIC_0030108.jpg,0,train
HAM10000_images_part_2/ISIC_0033500.jpg,1,train
HAM10000_images_part_1/ISIC_0027314.jpg,0,train
HAM10000_images_part_1/ISIC_0028401.jpg,0,train
HAM10000_images_part_1/ISIC_0027251.jpg,0,train
HAM10000_images_part_2/ISIC_0034203.jpg,0,train
HAM10000_images_part_1/ISIC_0026402.jpg,0,train
HAM10000_images_part_2/ISIC_0033600.jpg,0,train
HAM10000_images_part_1/ISIC_0025403.jpg,0,train
HAM10000_images_part_2/ISIC_0031036.jpg,0,train
HAM10000_images_part_2/ISIC_0031944.jpg,0,train
HAM10000_images_part_2/ISIC_0032070.jpg,1,train
HAM10000_images_part_2/ISIC_0029357.jpg,0,train
HAM10000_images_part_2/ISIC_0030166.jpg,0,train
HAM10000_images_part_1/ISIC_0024702.jpg,1,train
HAM10000_images_part_1/ISIC_0027985.jpg,0,train
HAM10000_images_part_1/ISIC_0027076.jpg,1,train
HAM10000_images_part_2/ISIC_0032347.jpg,0,train
HAM10000_images_part_2/ISIC_0030633.jpg,0,train
HAM10000_images_part_1/ISIC_0024745.jpg,0,train
HAM10000_images_part_1/ISIC_0027060.jpg,1,train
HAM10000_images_part_1/ISIC_0028282.jpg,0,train
HAM10000_images_part_1/ISIC_0026735.jpg,1,train
HAM10000_images_part_1/ISIC_0025352.jpg,0,train
HAM10000_images_part_2/ISIC_0033936.jpg,0,train
HAM10000_images_part_2/ISIC_0033819.jpg,1,train
HAM10000_images_part_1/ISIC_0028637.jpg,0,train
HAM10000_images_part_2/ISIC_0030165.jpg,1,train
HAM10000_images_part_1/ISIC_0028963.jpg,0,train
HAM10000_images_part_2/ISIC_0030993.jpg,0,train
HAM10000_images_part_1/ISIC_0027560.jpg,1,train
HAM10000_images_part_1/ISIC_0027507.jpg,1,train
HAM10000_images_part_1/ISIC_0025593.jpg,0,train
HAM10000_images_part_2/ISIC_0033562.jpg,1,train
HAM10000_images_part_1/ISIC_0025271.jpg,0,train
HAM10000_images_part_1/ISIC_0026620.jpg,0,train
HAM10000_images_part_2/ISIC_0031203.jpg,1,train
HAM10000_images_part_2/ISIC_0029346.jpg,0,train
HAM10000_images_part_1/ISIC_0025009.jpg,0,train
HAM10000_images_part_2/ISIC_0032968.jpg,1,train
HAM10000_images_part_2/ISIC_0031402.jpg,0,train
HAM10000_images_part_2/ISIC_0033834.jpg,1,train
HAM10000_images_part_2/ISIC_0031170.jpg,1,train
HAM10000_images_part_2/ISIC_0032724.jpg,1,train
HAM10000_images_part_2/ISIC_0031373.jpg,0,train
HAM10000_images_part_1/ISIC_0026579.jpg,0,train
HAM10000_images_part_1/ISIC_0029095.jpg,0,train
HAM10000_images_part_2/ISIC_0034056.jpg,0,train
HAM10000_images_part_2/ISIC_0032672.jpg,1,train
HAM10000_images_part_2/ISIC_0031957.jpg,1,train
HAM10000_images_part_2/ISIC_0029333.jpg,0,train
HAM10000_images_part_1/ISIC_0024688.jpg,1,train
HAM10000_images_part_2/ISIC_0031908.jpg,1,train
HAM10000_images_part_1/ISIC_0024860.jpg,0,train
HAM10000_images_part_2/ISIC_0034083.jpg,0,train
HAM10000_images_part_2/ISIC_0031575.jpg,0,train
HAM10000_images_part_2/ISIC_0033249.jpg,0,train
HAM10000_images_part_2/ISIC_0030623.jpg,1,train
HAM10000_images_part_2/ISIC_0030697.jpg,0,train
HAM10000_images_part_2/ISIC_0033975.jpg,1,train
HAM10000_images_part_2/ISIC_0030052.jpg,0,train
HAM10000_images_part_2/ISIC_0033165.jpg,0,train
HAM10000_images_part_2/ISIC_0029363.jpg,1,train
HAM10000_images_part_1/ISIC_0028352.jpg,1,train
HAM10000_images_part_2/ISIC_0033399.jpg,1,train
HAM10000_images_part_2/ISIC_0034182.jpg,0,train
HAM10000_images_part_1/ISIC_0028379.jpg,0,train
